Unnamed: 0,Model,Price_w/o_shipping,Vendor,Date
8685,Bosch Serie 4 SBH4HCX48E Großraum-Geschirrspüler,"€ 721,32",Radio Krejcik Wien,2024-06-26
8686,Bosch Serie 4 SBH4HCX48E Großraum-Geschirrspüler,"€ 749,00",Schreck,2024-06-26
8687,Bosch Serie 4 SBH4HCX48E Großraum-Geschirrspüler,"€ 869,22",sopo.at,2024-06-26
8688,Bosch Serie 4 SPS4HMI61E,"€ 679,03",Radio Krejcik Wien,2024-06-26
8689,Bosch Serie 4 SPS4HMI61E,"€ 778,03",Mybauer.at,2024-06-26
8690,Bosch Serie 4 SPS4HMI61E,"€ 853,54",sopo.at,2024-06-26
8691,Bosch Serie 6 SPV6ZMX00D,"€ 899,00",Köck,2024-06-26
8692,Bosch Serie 6 SPV6ZMX00D,"€ 899,00",Schreck,2024-06-26
8693,Bosch Serie 6 SPV6ZMX00D,"€ 1049,00",Red Zac,2024-06-26
8694,Siemens iQ300 SX63HX60CE Großraum-Geschirrspüler,"€ 669,00",ek-online,2024-06-26
8695,Siemens iQ300 SX63HX60CE Großraum-Geschirrspüler,"€ 793,31",Elektroshop Wagner AT,2024-06-26
8696,Candy CDIH 1L949,"€ 339,99",OTTO Österreich,2024-06-26
8697,Candy CDIH 1L949,"€ 362,02",Amazon.at,2024-06-26
8698,Constructa CG5VX01ITE,"€ 451,00",Radio Krejcik Wien,2024-06-26
8699,Bosch Serie 2 SPI2HKS41E,"€ 504,41",sopo.at,2024-06-26
8700,Bosch Serie 2 SPI2HKS41E,"€ 599,00",Schreck,2024-06-26
8701,Bosch Serie 2 SPI2HKS41E,"€ 649,00",Elektro Sandleiten,2024-06-26
8702,Bosch Serie 4 SPV4HKX53E,"€ 634,79",Radio Krejcik Wien,2024-06-26
8703,Bosch Serie 4 SPV4HKX53E,"€ 774,62",sopo.at,2024-06-26
8704,Bosch Serie 4 SPV4HKX53E,"€ 779,33",Elektroshop Wagner AT,2024-06-26
8705,Miele PFD 103 SCi XXL Großraum-Geschirrspüler,"€ 4279,00",Köck,2024-06-26
8706,Gorenje GS520E15S,"€ 534,68",mylemon.at,2024-06-26
8707,Bosch Serie 6 SMI6ZCS07E,"€ 756,00",Alternate.at,2024-06-26
8708,Bosch Serie 6 SMI6ZCS07E,"€ 1024,50",Elektroshop Wagner AT,2024-06-26
8709,Bosch Serie 6 SMI6ZCS07E,"€ 1240,18",mylemon.at,2024-06-26
8710,AEG Electrolux FSE76738P,"€ 846,05",Amazon.at,2024-06-26
8711,AEG Electrolux FSE76738P,"€ 999,99",Universal Versand,2024-06-26
8712,AEG Electrolux FSE76738P,"€ 999,99",OTTO Österreich,2024-06-26
8713,Samsung DW60CG880UB1EG,"€ 849,99",Universal Versand,2024-06-26
8714,Samsung DW60CG880UB1EG,"€ 849,99",OTTO Österreich,2024-06-26
8715,Elektra Bregenz GIV 54481 X,"€ 566,00",Elektro Outlet Steyr,2024-06-26
8716,Elektra Bregenz GIV 54481 X,"€ 569,00",Köck,2024-06-26
8717,Elektra Bregenz GIV 54481 X,"€ 569,00",ek-online,2024-06-26
8718,Elektra Bregenz GIV 54481 X,"€ 569,00",Radio Krejcik Wien,2024-06-26
8719,Elektra Bregenz GIV 54481 X,"€ 569,00",Servicehansa,2024-06-26
8720,Sharp QW-NA25S44BI-DE,"€ 464,00",Alternate.at,2024-06-26
8721,Sharp QW-NA25S44BI-DE,"€ 544,53",Amazon.at,2024-06-26
8722,Sharp QW-NA25S44BI-DE,"€ 631,84",Elektroshop Wagner AT,2024-06-26
8723,Constructa CP5VX00HKE,"€ 513,00",Radio Krejcik Wien,2024-06-26
8724,Bosch Serie 6 SMI6YAS01E,"€ 899,00",ek-online,2024-06-26
8725,Bosch Serie 6 SMI6YAS01E,"€ 1016,11",Elektroshop Wagner AT,2024-06-26
8726,Bosch Serie 6 SMI6YAS01E,"€ 1063,63",Radio Krejcik Wien,2024-06-26
8727,Hoover HI 4C6F0PS,"€ 349,00",Köck,2024-06-26
8728,Hoover HI 4C6F0PS,"€ 349,00",Servicehansa,2024-06-26
8729,Bosch Serie 4 SMP4ECW79S,"€ 1039,00",Köck,2024-06-26
8730,Bosch Serie 4 SMP4ECW79S,"€ 1039,00",Servicehansa,2024-06-26
8731,Bosch Serie 4 SMP4ECW79S,"€ 1098,00",Mybauer.at,2024-06-26
8732,Gorenje GV583C10,"€ 689,00",Küchen & Wohnstudio Kutzer,2024-06-26
8733,Gorenje GV583C10,"€ 689,00",moebelix.at,2024-06-26
8734,Siemens iQ300 SN43ES27VE,"€ 563,70",Amazon.at,2024-06-26
8735,Siemens iQ300 SN43ES27VE,"€ 899,00",Siemens Online Shop,2024-06-26
8736,Bosch Serie 4 SBH4HVX00E Großraum-Geschirrspüler,"€ 629,00",Küchen & Wohnstudio Kutzer,2024-06-26
8737,Bosch Serie 4 SBH4HVX00E Großraum-Geschirrspüler,"€ 829,79",mylemon.at,2024-06-26
8738,Siemens iQ300 SN53ES05DE,"€ 599,99",Universal Versand,2024-06-26
8739,Siemens iQ300 SN53ES05DE,"€ 599,99",OTTO Österreich,2024-06-26
8740,Hoover HIB 5B2S3FS,"€ 399,00",Köck,2024-06-26
8741,Hoover HIB 5B2S3FS,"€ 399,00",Servicehansa,2024-06-26
8742,Teka DFI 76950,"€ 949,00",Küchen & Wohnstudio Kutzer,2024-06-26
8743,Bosch Serie 4 SBI4HCS48E Großraum-Geschirrspüler,"€ 622,07",akatronik,2024-06-26
8744,Bosch Serie 4 SBI4HCS48E Großraum-Geschirrspüler,"€ 622,07",Radio Krejcik Wien,2024-06-26
8745,Bosch Serie 4 SBI4HCS48E Großraum-Geschirrspüler,"€ 622,07",sopo.at,2024-06-26
8746,Siemens iQ500 SN55ZS00BD,"€ 899,00",Köck,2024-06-26
8747,Siemens iQ500 SN55ZS00BD,"€ 899,00",ek-online,2024-06-26
8748,Siemens iQ500 SN55ZS00BD,"€ 899,00",Radio Krejcik Wien,2024-06-26
8749,Constructa CB5IS02ITE Großraum-Geschirrspüler,"€ 499,99",Universal Versand,2024-06-26
8750,Constructa CB5IS02ITE Großraum-Geschirrspüler,"€ 499,99",OTTO Österreich,2024-06-26
8751,Bosch Serie 4 SMV4HTX28E,"€ 549,00",Köck,2024-06-26
8752,Bosch Serie 4 SMV4HTX28E,"€ 549,00",Servicehansa,2024-06-26
8753,Bosch Serie 4 SMV4HTX28E,"€ 898,10",sopo.at,2024-06-26
8754,Beko DIN36420,"€ 399,00",Köck,2024-06-26
8755,Beko DIN36420,"€ 399,00",Radio Krejcik Wien,2024-06-26
8756,Beko DIN36420,"€ 399,00",Servicehansa,2024-06-26
8757,Beko DIN36420,"€ 476,00",ek-online,2024-06-26
8758,Beko DIN36420,"€ 476,00",Küchen & Wohnstudio Kutzer,2024-06-26
8759,Constructa CG5IS02ITE,"€ 479,99",Universal Versand,2024-06-26
8760,Constructa CG5IS02ITE,"€ 479,99",OTTO Österreich,2024-06-26
8761,Constructa CG6VX00HAD,"€ 849,00",Expert,2024-06-26
8762,Constructa CG6VX00HAD,"€ 849,00",Radio Krejcik Wien,2024-06-26
8763,Constructa CG6VX01HTE,"€ 579,99",Universal Versand,2024-06-26
8764,Constructa CG6VX01HTE,"€ 579,99",OTTO Österreich,2024-06-26
8765,Constructa CP6SW01HLD,"€ 839,00",Expert,2024-06-26
8766,Constructa CP6SW01HLD,"€ 839,00",Radio Krejcik Wien,2024-06-26
8767,Constructa CG6US00HCD,"€ 849,00",Expert,2024-06-26
8768,Constructa CG6US00HCD,"€ 849,00",Radio Krejcik Wien,2024-06-26
8769,Siemens iQ500 SN75EX11CE,"€ 999,00",Küchen & Wohnstudio Kutzer,2024-06-26
8770,Siemens iQ500 SN75EX11CE,"€ 1507,50",W-Wohnen,2024-06-26
8771,Siemens iQ300 SX63EX01CE Großraum-Geschirrspüler,"€ 849,00",Küchen & Wohnstudio Kutzer,2024-06-26
8772,Siemens iQ300 SX63EX01CE Großraum-Geschirrspüler,"€ 1207,50",W-Wohnen,2024-06-26
8773,Siemens iQ100 SX61IX09TE Großraum-Geschirrspüler,"€ 459,00",Küchen & Wohnstudio Kutzer,2024-06-26
8774,Siemens iQ100 SX61IX09TE Großraum-Geschirrspüler,"€ 849,17",W-Wohnen,2024-06-26
8775,Miele G 5481 SCVi SL Active edelstahl,"€ 1199,00",ek-online,2024-06-26
8776,Miele G 5481 SCVi SL Active edelstahl,"€ 1199,00",Radio Krejcik Wien,2024-06-26
8777,Miele G 5481 SCVi SL Active edelstahl,"€ 1199,00",Red Zac,2024-06-26
8778,Bauknecht OBFO PowerClean 6330,"€ 399,99",Universal Versand,2024-06-26
8779,Bauknecht OBFO PowerClean 6330,"€ 399,99",OTTO Österreich,2024-06-26
8780,Constructa CP4A54S2,"€ 539,00",Elektro-Kuchling,2024-06-26
8781,Bosch Serie 4 SPI4HMS61E,"€ 589,99",sopo.at,2024-06-26
8782,Bosch Serie 4 SPI4HMS61E,"€ 831,25",Elektroshop Wagner AT,2024-06-26
8783,Siemens iQ500 SN65EX57CE,"€ 699,00",sabi-online,2024-06-26
8784,Siemens iQ500 SN65EX57CE,"€ 899,00",ek-online,2024-06-26
8785,Siemens iQ300 SX63E800BE Großraum-Geschirrspüler,"€ 839,90",Küchen & Wohnstudio Kutzer,2024-06-26
8786,Siemens iQ300 SX63E800BE Großraum-Geschirrspüler,"€ 1434,00",W-Wohnen,2024-06-26
8787,Bomann GSPE 7413 TI,"€ 299,99",Media Markt.at,2024-06-26
8788,Bomann GSPE 7413 TI,"€ 362,97",Elektroshop Wagner AT,2024-06-26
8789,Bosch Serie 4 SMV4HDX52E,"€ 635,00",Alternate.at,2024-06-26
8790,Bosch Serie 4 SMV4HDX52E,"€ 779,97",Elektroshop Wagner AT,2024-06-26
8791,Bosch Serie 4 SMV4HDX52E,"€ 1075,53",mylemon.at,2024-06-26
8792,Bosch Serie 8 SMD8YBX00D,"€ 1249,00",Schreck,2024-06-26
8793,Bosch Serie 2 SPI2XMS01E,"€ 577,62",sopo.at,2024-06-26
8794,Bosch Serie 2 SPI2XMS01E,"€ 583,92",Köck,2024-06-26
8795,Bosch Serie 2 SPI2XMS01E,"€ 583,92",Radio Krejcik Wien,2024-06-26
8796,Bosch Serie 2 SPI2XMS01E,"€ 583,92",Servicehansa,2024-06-26
8797,Bosch Serie 2 SPI2XMS01E,"€ 597,90",Elektronet,2024-06-26
8798,Bosch Serie 2 SPI2XMS01E,"€ 649,00",Schreck,2024-06-26
8799,Bosch Serie 2 SPI2XMS01E,"€ 692,87",Elektroshop Wagner AT,2024-06-26
8800,Bosch Serie 4 SBV4HDX53E Großraum-Geschirrspüler,"€ 680,46",Elektroshop Wagner AT,2024-06-26
8801,Bosch Serie 4 SBV4HDX53E Großraum-Geschirrspüler,"€ 745,41",Mybauer.at,2024-06-26
8802,Küppersbusch G 6300.0v,"€ 529,00",LPR Haushaltsgeräte,2024-06-26
8803,Siemens iQ300 SE63HX60CE,"€ 599,90",Küchen & Wohnstudio Kutzer,2024-06-26
8804,AEG Electrolux FSK73907Z,"€ 899,00",Köck,2024-06-26
8805,AEG Electrolux FSK73907Z,"€ 899,00",Küchen & Wohnstudio Kutzer,2024-06-26
8806,AEG Electrolux FSK73907Z,"€ 899,00",Servicehansa,2024-06-26
8807,Siemens iQ500 SR55YS05ME,"€ 1490,00",ek-online,2024-06-26
8808,Bosch Serie 4 SMU4ECS22E,"€ 849,00",etisch,2024-06-26
8809,Bosch Serie 4 SMU4ECS22E,"€ 849,00",elektro tisch,2024-06-26
8810,Zanussi ZDLI1510,"€ 689,00",ALLES KÜCHE,2024-06-26
8811,Hoover HF 4C6F0PW,"€ 356,16",Amazon.at,2024-06-26
8812,Hoover HF 4C6F0PW,"€ 589,00",moebelix.at,2024-06-26
8813,Bosch Serie 4 STI4HNK34D,"€ 749,00",Köck,2024-06-26
8814,Miele G 7000 SCi edelstahl,"€ 1099,00",ek-online,2024-06-26
8815,Siemens iQ500 SN75Z800BE,"€ 649,00",Küchen & Wohnstudio Kutzer,2024-06-26
8816,Amica GSP 542 010 Si,"€ 359,99",Universal Versand,2024-06-26
8817,Amica GSP 542 010 Si,"€ 359,99",OTTO Österreich,2024-06-26
8818,Amica GSP 542 010 Si,"€ 386,57",Elektroshop Wagner AT,2024-06-26
8819,Bosch Serie 4 SMS4HBW00D,"€ 549,99",Köck,2024-06-26
8820,Bosch Serie 4 SMS4HBW00D,"€ 549,99",Radio Krejcik Wien,2024-06-26
8821,Bosch Serie 6 SMS6ECI07E,"€ 1063,91",Elektroshop Wagner AT,2024-06-26
8822,Bosch Serie 6 SMS6ECI07E,"€ 1265,00",Radio Krejcik Wien,2024-06-26
8823,Bosch Serie 4 SMV4HBX44E,"€ 949,00",Köck,2024-06-26
8824,Bosch Serie 4 SMV4HBX44E,"€ 949,00",Servicehansa,2024-06-26
8825,Siemens iQ500 SX65ZX00BD Großraum-Geschirrspüler,"€ 1459,00",Köck,2024-06-26
8826,Bosch Serie 4 SMS4HVI31E,"€ 549,00",Radio Krejcik Wien,2024-06-26
8827,Bosch Serie 4 SMS4HVI31E,"€ 621,03",sopo.at,2024-06-26
8828,Amica EGSP 560 910 E,"€ 359,99",Universal Versand,2024-06-26
8829,Amica EGSP 560 910 E,"€ 359,99",OTTO Österreich,2024-06-26
8830,Miele G 5210 SC Active Plus brillantweiß,"€ 899,00",Red Zac,2024-06-26
8831,Miele G 5210 SC Active Plus brillantweiß,"€ 949,00",Haustechnik Hochrieder,2024-06-26
8832,Beko BDDN38530DD,"€ 629,99",Media Markt.at,2024-06-26
8833,Beko BDDN38530DD,"€ 648,17",Elektroshop Wagner AT,2024-06-26
8834,Bosch Serie 2 SMS24AW02E,"€ 569,00",Selektro,2024-06-26
8835,Bosch Serie 2 SMS24AW02E,"€ 649,00",ek-online,2024-06-26
8836,Bosch Serie 6 SBV6ZCX49E Großraum-Geschirrspüler,"€ 813,60",sopo.at,2024-06-26
8837,Bosch Serie 6 SBV6ZCX49E Großraum-Geschirrspüler,"€ 899,48",Radio Krejcik Wien,2024-06-26
8838,Bomann GSP 7410 silber,"€ 533,45",Elektroshop Wagner AT,2024-06-26
8839,Siemens iQ300 SX63EX24BE Großraum-Geschirrspüler,"€ 1189,00",ek-online,2024-06-26
8840,Beko BDIT16430 Großraum-Geschirrspüler,"€ 519,80",Amazon.at,2024-06-26
8841,Beko BDSN38440X,"€ 452,77",Amazon.at,2024-06-26
8842,Beko BDSN38440X,"€ 499,99",Universal Versand,2024-06-26
8843,Beko BDSN38440X,"€ 499,99",OTTO Österreich,2024-06-26
8844,Sharp QW-NS22F47EW-DE,"€ 402,00",Alternate.at,2024-06-26
8845,Sharp QW-NS22F47EW-DE,"€ 451,69",Amazon.at,2024-06-26
8846,Sharp QW-NS22F47EW-DE,"€ 453,00",Alternate.at,2024-06-26
8847,Sharp QW-NS22F47EW-DE,"€ 479,41",Elektroshop Wagner AT,2024-06-26
8848,Sharp QW-NS22F47EW-DE,"€ 503,19",Elektroshop Wagner AT,2024-06-26
8849,Siemens iQ300 SN63HX36VE,"€ 699,23",Elektroshop Wagner AT,2024-06-26
8850,AEG Electrolux FSE76758P,"€ 906,55",Amazon.at,2024-06-26
8851,Siemens iQ300 SR53HS64KE,"€ 1112,00",ek-online,2024-06-26
8852,Bomann GSPE 7415 VI,"€ 334,99",Media Markt.at,2024-06-26
8853,Bomann GSPE 7415 VI,"€ 408,11",Elektroshop Wagner AT,2024-06-26
8854,Beko DSS28121X,"€ 499,00",Köck,2024-06-26
8855,Beko DSS28121X,"€ 499,00",Elektro Outlet Steyr,2024-06-26
8856,Beko DSS28121X,"€ 499,00",Radio Krejcik Wien,2024-06-26
8857,Beko DSS28121X,"€ 499,00",Servicehansa,2024-06-26
8858,Gorenje GS52040W,"€ 399,00",Schreck,2024-06-26
8859,AEG Electrolux FSB32610Z,"€ 619,00",Köck,2024-06-26
8860,AEG Electrolux FSB32610Z,"€ 619,00",ALLES KÜCHE,2024-06-26
8861,AEG Electrolux FSB32610Z,"€ 619,00",Servicehansa,2024-06-26
8862,AEG Electrolux FSB32610Z,"€ 619,90",Küchen & Wohnstudio Kutzer,2024-06-26
8863,AEG Electrolux FSB32610Z,"€ 741,85",e-tec.at,2024-06-26
8864,AEG Electrolux FSB32610Z,"€ 749,99",Media Markt.at,2024-06-26
8865,AEG Electrolux FSB32610Z,"€ 905,64",mylemon.at,2024-06-26
8866,Miele G 5640 SCi SL edelstahl,"€ 1099,00",Köck,2024-06-26
8867,Miele G 5640 SCi SL edelstahl,"€ 1099,00",Radio Krejcik Wien,2024-06-26
8868,Bosch Serie 4 SMU4HBS01D,"€ 1529,00",Köck,2024-06-26
8869,Siemens iQ700 SN87Y800BE,"€ 839,00",Küchen & Wohnstudio Kutzer,2024-06-26
8870,Siemens iQ300 SN63EX14CE,"€ 792,34",Elektroshop Wagner AT,2024-06-26
8871,Siemens iQ300 SN63EX14CE,"€ 997,58",mylemon.at,2024-06-26
8872,Gorenje GS673C60W,"€ 678,98",Radio Krejcik Wien,2024-06-26
8873,Gorenje GS673C60W,"€ 699,00",Schreck,2024-06-26
8874,Gorenje GS673C60W,"€ 1029,00",ek-online,2024-06-26
8875,Neff N50 S145EAS05E,"€ 674,99",Universal Versand,2024-06-26
8876,Neff N50 S145EAS05E,"€ 674,99",OTTO Österreich,2024-06-26
8877,Neff N50 S145EAS05E,"€ 684,49",Elektroshop Wagner AT,2024-06-26
8878,Neff N70 S147TBS00D,"€ 2099,00",Köck,2024-06-26
8879,Neff N70 S157TBX00D,"€ 2099,00",Köck,2024-06-26
8880,Neff N70 S257TBX00D Großraum-Geschirrspüler,"€ 2119,00",Köck,2024-06-26
8881,Bauknecht BSUO 3O23 PF X,"€ 409,95",Amazon.at,2024-06-26
8882,Bauknecht BSUO 3O23 PF X,"€ 464,00",Alternate.at,2024-06-26
8883,Bauknecht BSUO 3O23 PF X,"€ 479,99",Universal Versand,2024-06-26
8884,Bauknecht BSUO 3O23 PF X,"€ 479,99",OTTO Österreich,2024-06-26
8885,Bauknecht BSUO 3O23 PF X,"€ 910,15",mylemon.at,2024-06-26
8886,Bosch Serie 2 SPV2HKX08E,"€ 549,00",Küchen & Wohnstudio Kutzer,2024-06-26
8887,Bosch Serie 8 SMV8YCX02E,"€ 1321,97",mylemon.at,2024-06-26
8888,Miele G 5310 SCi Active Plus obsidianschwarz,"€ 1019,00",ek-online,2024-06-26
8889,Miele G 5310 SCi Active Plus obsidianschwarz,"€ 1019,00",Radio Krejcik Wien,2024-06-26
8890,Bosch Serie 4 SMS4HDI52E,"€ 845,57",Elektroshop Wagner AT,2024-06-26
8891,Neff N50 S255EBX13E Großraum-Geschirrspüler,"€ 849,00",Küchen & Wohnstudio Kutzer,2024-06-26
8892,Siemens iQ300 SR63HX64KE,"€ 515,98",sopo.at,2024-06-26
8893,Siemens iQ300 SR63HX64KE,"€ 519,00",ek-online,2024-06-26
8894,Siemens iQ300 SR63HX64KE,"€ 562,72",Radio Krejcik Wien,2024-06-26
8895,Bosch Serie 4 SBV4HDX52E Großraum-Geschirrspüler,"€ 555,00",electronic4you,2024-06-26
8896,Bosch Serie 4 SBV4HDX52E Großraum-Geschirrspüler,"€ 555,00",Majdic,2024-06-26
8897,Bosch Serie 4 SBV4HDX52E Großraum-Geschirrspüler,"€ 555,00",electronic4you,2024-06-26
8898,Bosch Serie 4 SBV4HDX52E Großraum-Geschirrspüler,"€ 801,67",Elektroshop Wagner AT,2024-06-26
8899,Bosch Serie 4 SBV4HDX52E Großraum-Geschirrspüler,"€ 932,60",e-tec.at,2024-06-26
8900,Bosch Serie 4 SBV4HDX52E Großraum-Geschirrspüler,"€ 1207,79",mylemon.at,2024-06-26
8901,Bosch Serie 4 SMI4ITS10E,"€ 497,00",Media Markt.at,2024-06-26
8902,Bosch Serie 4 SMI4ITS10E,"€ 528,42",Radio Krejcik Wien,2024-06-26
8903,Bosch Serie 4 SMI4ITS10E,"€ 599,00",sabi-online,2024-06-26
8904,Bosch Serie 4 SMI4ITS10E,"€ 699,00",Schreck,2024-06-26
8905,Bosch Serie 4 SMI4ITS10E,"€ 699,00",Elektro Sandleiten,2024-06-26
8906,Bosch Serie 4 SMI4ITS10E,"€ 789,00",Küchen & Wohnstudio Kutzer,2024-06-26
8907,Miele G 5640 SCU SL brillantweiß,"€ 949,00",Köck,2024-06-26
8908,Neff N50 S255EBX01D Großraum-Geschirrspüler,"€ 1269,00",Köck,2024-06-26
8909,Siemens iQ300 SX63EXEUAE Großraum-Geschirrspüler (SX63EX02AE + SZ36BH00),"€ 849,00",Red Zac,2024-06-26
8910,Bosch Serie 4 SMI4HVS31E,"€ 519,22",Köck,2024-06-26
8911,Bosch Serie 4 SMI4HVS31E,"€ 519,22",Servicehansa,2024-06-26
8912,Bosch Serie 4 SMI4HVS31E,"€ 519,23",Radio Krejcik Wien,2024-06-26
8913,Bosch Serie 4 SMI4HVS31E,"€ 569,54",Elektroshop Wagner AT,2024-06-26
8914,Bosch Serie 4 SMI4HVS31E,"€ 578,23",Mybauer.at,2024-06-26
8915,Bosch Serie 4 SMI4HVS31E,"€ 601,93",sopo.at,2024-06-26
8916,Bosch Serie 6 SMU6ZCS49E,"€ 789,00",Köck,2024-06-26
8917,Bosch Serie 6 SMU6ZCS49E,"€ 789,00",Radio Krejcik Wien,2024-06-26
8918,Bosch Serie 6 SMU6ZCS49E,"€ 789,00",sopo.at,2024-06-26
8919,Bosch Serie 6 SMU6ZCS49E,"€ 789,00",Servicehansa,2024-06-26
8920,Bosch Serie 6 SMU6ZCS49E,"€ 899,00",Schreck,2024-06-26
8921,Bosch Serie 6 SMU6ZCS49E,"€ 1017,00",Küchen & Wohnstudio Kutzer,2024-06-26
8922,Amica GSP 542 010 W,"€ 339,99",Universal Versand,2024-06-26
8923,Amica GSP 542 010 W,"€ 339,99",OTTO Österreich,2024-06-26
8924,Amica GSP 542 010 W,"€ 368,56",Elektroshop Wagner AT,2024-06-26
8925,Bosch Serie 6 SBV6ECX00E Großraum-Geschirrspüler,"€ 999,99",Media Markt.at,2024-06-26
8926,Siemens iQ300 SN53HS00UD,"€ 599,00",Köck,2024-06-26
8927,Siemens iQ300 SN53HS00UD,"€ 599,00",Radio Krejcik Wien,2024-06-26
8928,Siemens iQ300 SN53HS00UD,"€ 699,00",ek-online,2024-06-26
8929,Bauknecht BSFO 3O35 PF,"€ 449,25",Amazon.at,2024-06-26
8930,Bauknecht BSFO 3O35 PF,"€ 509,99",Universal Versand,2024-06-26
8931,Bauknecht BSFO 3O35 PF,"€ 509,99",OTTO Österreich,2024-06-26
8932,Bosch Serie 6 SMU6ECS00E,"€ 939,99",Media Markt.at,2024-06-26
8933,Hoover HF 6B4S1PX,"€ 528,99",Amazon.at,2024-06-26
8934,Hoover HF 5C4F0PW,"€ 435,86",Amazon.at,2024-06-26
8935,Nabo GSV 1046,"€ 379,98",ek-online,2024-06-26
8936,Nabo GSV 1046,"€ 389,00",Universal Versand,2024-06-26
8937,Nabo GSV 1046,"€ 389,00",OTTO Österreich,2024-06-26
8938,Nabo GSV 1046,"€ 425,00",Conrad.at,2024-06-26
8939,Nabo GSV 1046,"€ 428,99",neckermann.at,2024-06-26
8940,Nabo GSV 1046,"€ 449,00",mörth online,2024-06-26
8941,Nabo GSV 1046,"€ 449,99",Expert,2024-06-26
8942,Nabo GSV 1046,"€ 559,00",moebelix.at,2024-06-26
8943,Bosch Serie 6 SME68TX26E,"€ 969,46",0815,2024-06-26
8944,Samsung DW60A6082FS,"€ 599,00",Köck,2024-06-26
8945,Siemens iQ500 SR25ZW10ME,"€ 726,00",Alternate.at,2024-06-26
8946,Siemens iQ500 SR25ZW10ME,"€ 781,01",0815,2024-06-26
8947,Siemens iQ500 SR25ZW10ME,"€ 781,01",Radio Krejcik Wien,2024-06-26
8948,Siemens iQ500 SR25ZW10ME,"€ 838,87",Elektroshop Wagner AT,2024-06-26
8949,Siemens iQ500 SR25ZW10ME,"€ 1250,09",mylemon.at,2024-06-26
8950,Siemens iQ500 SR25ZW10ME,"€ 1250,10",e-tec.at,2024-06-26
8951,Siemens iQ500 SR25ZW10ME,"€ 1475,00",sopo.at,2024-06-26
8952,Beko BDIS38120Q,"€ 372,10",Elektroshop Wagner AT,2024-06-26
8953,Beko BDIS38120Q,"€ 441,00",Alternate.at,2024-06-26
8954,Miele G 7310 SC AutoDos edelstahl,"€ 1349,00",Köck,2024-06-26
8955,Miele G 7310 SC AutoDos edelstahl,"€ 1349,00",0815,2024-06-26
8956,Miele G 7310 SCU AutoDos brillantweiß,"€ 1249,00",Köck,2024-06-26
8957,Miele G 7310 SCU AutoDos brillantweiß,"€ 1359,00",0815,2024-06-26
8958,AEG Electrolux FSB42607Z,"€ 499,00",Köck,2024-06-26
8959,AEG Electrolux FSB42607Z,"€ 499,00",ALLES KÜCHE,2024-06-26
8960,AEG Electrolux FSB42607Z,"€ 499,00",Küchen & Wohnstudio Kutzer,2024-06-26
8961,AEG Electrolux FSB42607Z,"€ 499,00",Servicehansa,2024-06-26
8962,AEG Electrolux FSB42607Z,"€ 639,99",Media Markt.at,2024-06-26
8963,Bosch Serie 4 SMS4EMI24E,"€ 709,99",Universal Versand,2024-06-26
8964,Bosch Serie 4 SMS4EMI24E,"€ 709,99",OTTO Österreich,2024-06-26
8965,Bosch Serie 4 SMS4EMI24E,"€ 819,04",Elektroshop Wagner AT,2024-06-26
8966,Bosch Serie 4 SMS4EMI24E,"€ 856,13",Amazon.at,2024-06-26
8967,Bosch Serie 4 SMS4EMI24E,"€ 857,00",Alternate.at,2024-06-26
8968,Bosch Serie 4 SMS4EMI24E,"€ 859,99",Media Markt.at,2024-06-26
8969,Siemens iQ500 SR55ZS00MD,"€ 699,00",Köck,2024-06-26
8970,Siemens iQ500 SR55ZS00MD,"€ 699,00",akatronik,2024-06-26
8971,Siemens iQ500 SR55ZS00MD,"€ 899,00",Haustechnik Hochrieder,2024-06-26
8972,Siemens iQ500 SR55ZS00MD,"€ 1509,00",ek-online,2024-06-26
8973,Siemens iQ500 SR55ZS00MD,"€ 1509,00",Red Zac,2024-06-26
8974,Exquisit EGSP9309-EF-030E inox,"€ 382,02",Köck,2024-06-26
8975,Exquisit EGSP9309-EF-030E inox,"€ 382,02",Servicehansa,2024-06-26
8976,Exquisit EGSP9309-EF-030E inox,"€ 382,02",Elektroshop Wagner AT,2024-06-26
8977,Gorenje GS62040W,"€ 418,48",Radio Krejcik Wien,2024-06-26
8978,Gorenje GS62040W,"€ 435,60",sabi-online,2024-06-26
8979,Gorenje GS62040W,"€ 459,00",Elektro Sandleiten,2024-06-26
8980,Gorenje GS62040W,"€ 542,56",Elektroshop Wagner AT,2024-06-26
8981,Gorenje GS62040W,"€ 582,85",ek-online,2024-06-26
8982,Sharp QW-HX12F47EB-DE,"€ 394,28",Elektroshop Wagner AT,2024-06-26
8983,Beko BDFN26430S,"€ 433,60",Amazon.at,2024-06-26
8984,Beko BDFN26430S,"€ 459,99",Universal Versand,2024-06-26
8985,Beko BDFN26430S,"€ 459,99",OTTO Österreich,2024-06-26
8986,Beko BDFN26430S,"€ 484,96",Elektroshop Wagner AT,2024-06-26
8987,Smeg ST4522IN,"€ 499,00",Köck,2024-06-26
8988,Smeg ST4522IN,"€ 499,00",ALLES KÜCHE,2024-06-26
8989,Smeg ST4522IN,"€ 508,00",qshop.at,2024-06-26
8990,Smeg ST4522IN,"€ 538,58",ek-online,2024-06-26
8991,Smeg ST4522IN,"€ 538,58",0815,2024-06-26
8992,Smeg ST4522IN,"€ 649,00",Weber Original Store Salzburg,2024-06-26
8993,Privileg RBC 3C24 A X,"€ 432,61",Amazon.at,2024-06-26
